pktTotalSize,pktMeanSize,pktVarSize,pktMinSize,serviceType,windowTotal,windowMean,windowVar,windowMin,windowMax,numberOfRstFlag,numberOfPshFlag,numberOfKeepAlive,numberOfSyncFlood,LABEL
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
4058,507.25,456.5,67,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
4982,622.75,712.75,67,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
4796,599.5,395.75,67,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
6483,810.375,600.75,70,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
3999,499.875,441.5,67,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
5075,634.375,735.75,67,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
3997,499.625,443.25,67,443,0,0.0,0.0,0,0,0,0,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2229,278.625,440.25,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
428,53.5,27.0,40,443,69628,8703.5,7680.5,1023,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69624,8703.0,7681.0,1022,16384,0,4,0,0,Facebook
751,93.875,107.75,40,443,69628,8703.5,7680.5,1023,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69636,8704.5,7679.5,1025,16384,0,4,0,0,Facebook
6189,773.625,371.25,40,443,82040,10255.0,2043.0,8212,16384,0,3,0,0,Facebook
536,67.0,37.75,40,443,84983,10622.875,11522.25,1021,16384,0,5,0,0,Facebook
3219,402.375,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1519,189.875,211.25,40,443,106544,13318.0,4087.5,8206,16384,0,5,0,0,Facebook
3218,402.25,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
2278,284.75,400.0,40,443,84997,10624.625,11518.75,1025,16384,0,5,0,0,Facebook
3211,401.375,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3212,401.5,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3206,400.75,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3222,402.75,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
428,53.5,27.0,40,443,69628,8703.5,7680.5,1023,16384,0,4,0,0,Facebook
5213,651.625,494.25,40,443,164596,20574.5,15803.5,1026,64240,0,4,0,0,Facebook
5237,654.625,494.25,40,443,164596,20574.5,15803.5,1026,64240,0,4,0,0,Facebook
3737,467.125,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
5300,662.5,510.0,40,443,164596,20574.5,15803.5,1026,64240,0,4,0,0,Facebook
5213,651.625,496.25,40,443,164596,20574.5,15803.5,1026,64240,0,4,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1138,142.25,186.5,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3201,400.125,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1138,142.25,186.5,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3223,402.875,477.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3824,478.0,513.0,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1224,153.0,195.5,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1138,142.25,186.5,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3219,402.375,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1125,140.625,186.5,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
5221,652.625,498.25,40,443,164596,20574.5,15803.5,1026,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1133,141.625,185.25,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
5213,651.625,496.25,40,443,164596,20574.5,15803.5,1026,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3824,478.0,513.0,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3261,407.625,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3761,470.125,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1135,141.875,185.75,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1227,153.375,189.75,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
12000,1500.0,0.0,1500,443,8176,1022.0,0.0,1022,1022,0,0,0,0,Facebook
624,78.0,54.75,40,443,84983,10622.875,11522.25,1021,16384,0,5,0,0,Facebook
3517,439.625,445.5,40,443,84993,10624.125,7680.25,1021,16384,0,5,0,0,Facebook
3519,439.875,766.25,40,443,84993,10624.125,7680.25,1021,16384,0,5,0,0,Facebook
428,53.5,27.0,40,443,69620,8702.5,7681.5,1021,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69628,8703.5,7680.5,1023,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69624,8703.0,7681.0,1022,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69624,8703.0,7681.0,1022,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69628,8703.5,7680.5,1023,16384,0,4,0,0,Facebook
428,53.5,27.0,40,443,69628,8703.5,7680.5,1023,16384,0,4,0,0,Facebook
963,120.375,137.75,40,443,69624,8703.0,3840.5,1022,16384,0,4,0,0,Facebook
6286,785.75,373.25,40,443,23552,2944.0,3840.0,1024,16384,0,2,0,0,Facebook
731,91.375,91.25,40,443,69620,8702.5,7681.5,1021,16384,0,3,0,0,Facebook
819,102.375,101.75,40,443,84998,10624.75,7679.0,1026,16384,0,4,0,0,Facebook
3212,401.5,477.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3761,470.125,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3219,402.375,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3211,401.375,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3200,400.0,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3204,400.5,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3219,402.375,497.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
3223,402.875,477.25,40,443,149238,18654.75,19643.0,1026,64240,0,3,0,0,Facebook
2198,274.75,432.5,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
2276,284.5,452.0,40,443,133878,16734.75,19643.25,1025,64240,0,4,0,0,Facebook
1124,140.5,183.0,40,443,149237,18654.625,19643.25,1025,64240,0,3,0,0,Facebook
3447,430.875,414.75,40,443,181864,22733.0,19955.0,1026,65535,0,1,0,0,Hotspot
3447,430.875,414.75,40,443,181864,22733.0,19955.0,1026,65535,0,1,0,0,Hotspot
3434,429.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,203356,25419.5,16369.25,8195,65535,0,1,0,0,Hotspot
3402,425.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3405,425.625,414.75,40,443,181864,22733.0,19955.0,1026,65535,0,2,0,0,Hotspot
3447,430.875,414.75,40,443,181864,22733.0,19955.0,1026,65535,0,1,0,0,Hotspot
3232,404.0,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
5008,626.0,370.25,40,32571,67362,8420.25,16318.5,261,65535,0,3,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
5008,626.0,370.25,40,25077,67362,8420.25,16318.5,261,65535,0,3,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3454,431.75,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3367,420.875,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
4978,622.25,407.75,40,1047,67747,8468.375,15934.75,501,64240,0,3,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3479,434.875,422.75,40,443,181840,22730.0,19953.0,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,203356,25419.5,16369.25,8195,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
546,68.25,54.5,40,443,165517,20689.625,20210.25,0,65535,1,1,0,0,Hotspot
3479,434.875,422.75,40,443,189009,23626.125,18160.75,1026,65535,0,1,0,0,Hotspot
3434,429.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
5008,626.0,370.25,40,27344,67362,8420.25,16318.5,261,65535,0,3,0,0,Hotspot
4978,622.25,407.75,40,23261,67747,8468.375,15934.75,501,64240,0,3,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
4434,554.25,663.5,40,443,57720,7215.0,6078.25,141,16383,0,3,0,0,Hotspot
5000,625.0,377.75,40,52489,524280,65535.0,0.0,65535,65535,0,4,0,0,Hotspot
3402,425.25,419.5,40,443,203407,25425.875,16360.75,8212,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,203407,25425.875,16360.75,8212,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
546,68.25,54.5,40,443,187024,23378.0,18418.0,0,65535,1,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3402,425.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
3466,433.25,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,1,0,0,Hotspot
3454,431.75,419.5,40,443,181849,22731.125,19953.75,1026,65535,0,2,0,0,Hotspot
4871,608.875,359.0,40,1871,67547,8443.375,16351.0,131,65535,0,4,0,0,Hotspot
6230,778.75,359.0,40,1869,66452,8306.5,16351.0,131,65535,0,3,0,0,Hotspot
6230,778.75,359.0,40,1873,66452,8306.5,16351.0,131,65535,0,3,0,0,Hotspot
6230,778.75,359.0,40,1870,66452,8306.5,16351.0,131,65535,0,3,0,0,Hotspot
6230,778.75,359.0,40,1874,66452,8306.5,16351.0,131,65535,0,3,0,0,Hotspot
6230,778.75,359.0,40,1872,66452,8306.5,16351.0,131,65535,0,3,0,0,Hotspot
6126,765.75,370.5,40,2256,67028,8378.5,16351.0,131,65535,0,2,0,0,Hotspot
635,79.375,15.75,40,1890,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1888,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1891,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1892,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1889,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1887,4240,530.0,0.0,530,530,0,6,0,0,Hotspot
1203,150.375,156.0,40,2433,67410,8426.25,16318.5,261,65535,0,3,0,0,Hotspot
6190,773.75,362.0,40,1025,66452,8306.5,16351.0,131,65535,0,2,0,0,Hotspot
5936,742.0,357.5,40,1027,67362,8420.25,16318.5,261,65535,0,4,0,0,Hotspot
6181,772.625,362.0,40,1028,66452,8306.5,16351.0,131,65535,0,2,0,0,Hotspot
6067,758.375,357.5,40,1029,67362,8420.25,16318.5,261,65535,0,4,0,0,Hotspot
6190,773.75,362.0,40,1030,66452,8306.5,16351.0,131,65535,0,2,0,0,Hotspot
6190,773.75,362.0,40,1031,66452,8306.5,16351.0,131,65535,0,2,0,0,Hotspot
635,79.375,15.75,40,1907,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1906,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1904,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1903,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1908,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1905,4240,530.0,0.0,530,530,0,6,0,0,Hotspot
6190,773.75,362.0,40,1033,66452,8306.5,16351.0,131,65535,0,2,0,0,Hotspot
5639,704.875,427.5,40,1034,64681,8085.125,16044.25,63,64240,0,3,0,0,Hotspot
635,79.375,15.75,40,1923,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1927,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1926,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1922,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1925,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1924,4144,518.0,0.0,518,518,0,6,0,0,Hotspot
6238,779.75,359.0,40,2345,67004,8375.5,16351.0,131,65535,0,2,0,0,Hotspot
635,79.375,15.75,40,1947,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1944,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1942,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1945,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1946,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1943,4200,525.0,0.0,525,525,0,6,0,0,Hotspot
6238,779.75,359.0,40,2364,67038,8379.75,16351.0,131,65535,0,2,0,0,Hotspot
635,79.375,15.75,40,1964,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1960,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1963,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1962,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,1959,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,1995,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,1997,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,1994,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,1993,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,1998,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2033,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2037,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2038,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2034,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2035,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2036,5008,626.0,0.0,626,626,0,6,0,0,Hotspot
635,79.375,15.75,40,2051,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2052,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2050,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2053,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2055,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2054,4872,609.0,0.0,609,609,0,6,0,0,Hotspot
635,79.375,15.75,40,2073,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2072,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2074,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2070,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2075,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2071,4872,609.0,0.0,609,609,0,6,0,0,Hotspot
6067,758.375,357.5,40,1040,67362,8420.25,16318.5,261,65535,0,4,0,0,Hotspot
635,79.375,15.75,40,2089,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2093,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2092,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2088,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2090,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
635,79.375,15.75,40,2091,4856,607.0,0.0,607,607,0,6,0,0,Hotspot
6190,773.75,362.0,40,1042,67362,8420.25,16318.5,261,65535,0,2,0,0,Hotspot
705,88.125,19.25,40,2112,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2115,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2114,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2116,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2113,1048,131.0,0.0,131,131,0,6,0,0,Hotspot
705,88.125,19.25,40,2111,4752,594.0,0.0,594,594,0,6,0,0,Hotspot
5639,704.875,366.0,40,1043,64681,8085.125,16044.25,63,64240,0,2,0,0,Hotspot
